Registration Number,First Name,Middle Name,Last Name,Gender,Date of Birth,Nationality,Country of Residence,Phone Number,Email Address,Home Address,City,State,Zip Code,University,Current GPA / CGPA,Previous GPA (historic tracking),Credits Completed,Credits Remaining,Courses Enrolled Per Semester,Course Codes,Course Units,Technical Skills,Soft Skills,Research Interests,Professional Interests,Hobbies,Preferred Learning Style,Study Partners Preferences,Preferred Study Hours,CS and Data Science Interests,Strong Computing Fields,Weak Computing Fields,Degree Program
22629633,Nakato,Brian,Ojok,Female,2006-02-09,Uganda,Uganda,+256 7119 232 23,nakato_ojok867@outlook.com,531 Plot Lower Nkumba,Nkumba,Wakiso,11760,Clarke International University,2.34,2.22,73,55,6,"MATH101, ML502, CS101, DS401, DATA201, PSY101",9,"Cybersecurity, Pandas, PyTorch","Critical Thinking, Problem-solving, Time Management","Machine Learning, Cybersecurity","AI Researcher, Data Scientist, Cybersecurity Analyst, Software Engineer","Gaming, Hiking, Cooking, Reading, Dancing",Auditory,Alone,Late night,Computer Vision,"Software Engineering, Databases","Research Methods, Cloud Computing, Statistics",
22806643,Tony,,Kayongo,Male,1998-11-13,Uganda,Uganda,+256 7502 328 37,tony_kayongo868@yahoo.com,350 Street Upper Kabale,Kabale,Kabale,54925,Busitema University,3.39,3.53,113,41,6,"DS401, MATH101, CS201, ML502, CYBER301, AI501",11,"C++, Cybersecurity, Python, SQL, Git","Critical Thinking, Communication, Teamwork, Time Management, Problem-solving, Leadership","Computer Vision, Artificial Intelligence, NLP","Data Scientist, AI Researcher","Hiking, Farming, Reading, Gaming",Reading/Writing,One-on-one,Morning,"Cybersecurity, Data Science, None, Machine Learning","Networking, Machine Learning, Programming",Security,
22911005,Eric,,Lubega,Male,2006-05-17,Uganda,Uganda,+256 7429 513 02,eric.lubega869@mail.com,130 Road  Mbarara,Mbarara,Mbarara,52016,African Rural University,2.61,None,20,65,3,"DS401, DATA201, MATH101",16,"C++, TensorFlow, Pandas, Cybersecurity, R","Leadership, Critical Thinking","None, NLP, Data Science",AI Researcher,"Farming, Football",Kinesthetic,One-on-one,Afternoon,NLP,Networking,"Security, Cloud Computing, Statistics",
22862342,Solomon,,Kasozi,Male,2003-12-26,Uganda,Uganda,+256 7213 432 48,solomonkasozi870@mail.com,264 Street Upper Ndejje,Ndejje,Luwero,17523,Bugema University,2.52,None,58,22,4,"EE301, CYBER301, AI501, ML502",12,"TensorFlow, Cybersecurity","Problem-solving, Critical Thinking, Time Management, Communication, Teamwork, Leadership",Cybersecurity,"Cybersecurity Analyst, Software Engineer, Data Scientist, AI Researcher","Sports, Reading, Hiking, Gaming, Music, Watching films",Reading/Writing,Small group,Afternoon,"None, Cybersecurity, Data Science, Machine Learning","Programming, Software Engineering","Linear Algebra, Cloud Computing, Mobile Development",
22337164,Christopher,,Joseph,Male,2002-12-12,Uganda,Uganda,+256 7070 139 17,christopherjoseph871@outlook.com,398 Street Upper Soroti,Soroti,Soroti,85779,Uganda Martyrs University,3.8,3.47,30,12,5,"DS401, PHYS101, CYBER301, BIO202, ML502",12,"C++, SQL, Git","Communication, Teamwork, Time Management, Problem-solving","NLP, Computer Vision, Artificial Intelligence, Data Science","AI Researcher, Software Engineer, Cybersecurity Analyst, Data Scientist","Reading, Photography",Reading/Writing,Online,Late night,"Computer Vision, Data Science, Cybersecurity","Networking, Machine Learning, Software Engineering",DevOps,
22896399,David,Rose,Otieno,Male,1998-07-05,Uganda,Uganda,+256 7936 900 34,david_otieno872@yahoo.com,327 Avenue Central Nkozi,Nkozi,Mpigi,21668,Kampala University,3.09,None,121,31,4,"DATA201, CS101, PHYS101, DS401",14,"SQL, Git, Pandas","Critical Thinking, Teamwork, Leadership, Problem-solving","Artificial Intelligence, None, NLP, Data Science","Software Engineer, Data Scientist, AI Researcher, ML Engineer","Photography, Gaming",Auditory,Online,Afternoon,"Data Science, Cybersecurity, None","Data Structures, Web Development, Machine Learning",Mobile Development,
22381514,Sharon,Grace,Joseph,Female,2001-01-08,Uganda,Uganda,+256 7200 647 65,sharon.joseph873@co.ug,153 Road Lower Budaka,Budaka,Budaka,11787,Ankole Western University,3.81,None,92,14,6,"EE301, CS201, DS401, DATA201, PHYS101, ML502",20,"C++, Cybersecurity, Machine Learning, Deep Learning, Machine Learning, Java, Python, R","Communication, Leadership","Data Science, NLP, Cybersecurity",Data Scientist,"Photography, Reading, Farming, Hiking, Gaming",Reading/Writing,Online,Morning,"AI, None","Programming, Algorithms, Machine Learning, Software Engineering","Linear Algebra, Mobile Development",
22711260,Irene,,Odongo,Female,1998-03-10,Uganda,Uganda,+256 7786 521 93,irene_odongo874@co.ug,846 Plot Lower Nkumba,Nkumba,Wakiso,12587,Uganda Martyrs University,2.7,3.88,96,28,6,"CYBER301, EE301, PSY101, ECON101, MATH101, AI501",19,"Machine Learning, Pandas, C++, Deep Learning, Python, Machine Learning, JavaScript, AWS","Problem-solving, Leadership, Critical Thinking, Teamwork, Time Management, Communication","Machine Learning, None, NLP","Software Engineer, Data Scientist, AI Researcher, ML Engineer",Reading,Reading/Writing,One-on-one,Evening,"Cybersecurity, Machine Learning, Computer Vision","Databases, Software Engineering","Cloud Computing, Research Methods, Security",
22991869,Patience,Rose,Ssebagala,Female,2004-10-07,Uganda,Uganda,+256 7405 614 00,patience_ssebagala875@mail.com,910 Road Central Mukono,Mukono,Mukono,50504,Busoga University,2.2,3.35,124,88,4,"BIO202, PSY101, DS401, ECON101",14,"Deep Learning, Java, Git, Cybersecurity, SQL, AWS, Machine Learning, Docker","Teamwork, Communication, Critical Thinking, Problem-solving, Time Management, Leadership","Artificial Intelligence, Cybersecurity",ML Engineer,"Cooking, Music, Football",Reading/Writing,Small group,Afternoon,"None, Machine Learning, Data Science","Machine Learning, Web Development, Data Structures",Linear Algebra,
22752441,Nakato,Brian,Lubega,Female,1999-02-17,Uganda,Uganda,+256 7737 826 06,nakato_lubega876@outlook.com,822 Avenue Central Kampala,Kampala,Kampala,73300,African Rural University,2.64,3.79,17,16,5,"MATH101, PHYS101, CS201, BIO202, DS401",18,"Docker, AWS, Machine Learning, SQL, Deep Learning","Teamwork, Time Management",Data Science,"Cybersecurity Analyst, ML Engineer, AI Researcher","Watching films, Dancing, Music",Visual,Online,Morning,"NLP, Data Science, AI, None","Web Development, Networking, Algorithms","Cloud Computing, DevOps, Linear Algebra",
22568116,Frank,Michael,Namyalo,Male,2005-06-25,Uganda,Uganda,+256 7736 047 45,franknamyalo877@outlook.com,317 Road Lower Kabale,Kabale,Kabale,50920,Busoga University,3.64,2.99,123,18,3,"CYBER301, PHYS101, EE301",18,"Java, Git, R, JavaScript, SQL","Teamwork, Critical Thinking, Leadership, Time Management",Artificial Intelligence,"AI Researcher, ML Engineer","Reading, Gaming, Sports",Auditory,One-on-one,Morning,"AI, Machine Learning, None",Programming,Statistics,
22610032,Annet,Samuel,Omondi,Female,2001-05-06,Uganda,Uganda,+256 7907 321 41,annet.omondi878@gmail.com,481 Street Central Njeru,Njeru,Buikwe,71867,Kampala University,3.06,3.54,68,27,5,"PSY101, ML502, ECON101, PHYS101, MATH101",19,"TensorFlow, SQL, Deep Learning","Problem-solving, Communication, Critical Thinking, Leadership","Computer Vision, None, Machine Learning",Software Engineer,"Farming, Music",Reading/Writing,Alone,Afternoon,"NLP, Computer Vision",Data Structures,Mobile Development,
22460791,Charles,Fred,Okot,Male,2000-12-05,Uganda,Uganda,+256 7150 536 13,charlesokot879@mail.com,611 Avenue Lower Entebbe,Entebbe,Wakiso,79462,Mountains of the Moon University,2.87,None,61,57,3,"CS101, ML502, PSY101",13,"C++, Machine Learning, Docker, R","Communication, Time Management, Critical Thinking","Computer Vision, None, NLP",Cybersecurity Analyst,"Gaming, Reading, Photography, Music",Kinesthetic,One-on-one,Morning,"None, Data Science, Computer Vision","Programming, Machine Learning, Databases","Research Methods, Mobile Development, DevOps",
22183426,Raymond,George,Ssentongo,Male,2001-03-02,Uganda,Uganda,+256 7246 257 10,raymondssentongo880@mail.com,771 Road  Kabale,Kabale,Kabale,40363,All Saints University,2.49,3.36,91,35,5,"AI501, PSY101, CYBER301, CS201, PHYS101",10,"Java, AWS, Docker, Deep Learning, Cybersecurity, Git, PyTorch","Critical Thinking, Problem-solving",Machine Learning,"Data Scientist, ML Engineer, Software Engineer, AI Researcher","Watching films, Football",Auditory,Small group,Morning,"Cybersecurity, AI, NLP, Data Science",Web Development,"Cloud Computing, Mobile Development",
22225666,Mercy,,Opiyo,Female,1998-10-25,Uganda,Uganda,+256 7079 859 57,mercy_opiyo881@yahoo.com,187 Street Upper Busitema,Busitema,Busia,98532,Uganda Management Institute,2.85,None,107,85,5,"CYBER301, CS201, AI501, EE301, BIO202",22,"AWS, R, Pandas, PyTorch, Git, Cybersecurity","Problem-solving, Leadership, Critical Thinking, Communication, Time Management, Teamwork","Computer Vision, Data Science","Data Scientist, Software Engineer",Cooking,Kinesthetic,One-on-one,Late night,"Machine Learning, NLP, Cybersecurity","Data Structures, Software Engineering, Databases",Linear Algebra,
22312674,William,,Aol,Male,2005-10-26,Uganda,Uganda,+256 7681 085 12,william_aol882@outlook.com,281 Street Central Budaka,Budaka,Budaka,18074,Kyambogo University,3.9,None,85,47,3,"ECON101, DATA201, PHYS101",12,"Cybersecurity, AWS","Critical Thinking, Teamwork, Communication","Artificial Intelligence, None","ML Engineer, Software Engineer, Cybersecurity Analyst, AI Researcher","Gaming, Dancing, Cooking, Football, Watching films",Reading/Writing,Alone,Late night,"None, NLP, Data Science, AI","Web Development, Machine Learning","Security, Cloud Computing, DevOps",
22512349,Proscovia,Emmanuel,Namyalo,Female,2005-10-20,Uganda,Uganda,+256 7902 308 80,proscovia.namyalo883@outlook.com,853 Road Central Entebbe,Entebbe,Wakiso,22852,Nsaka University,2.94,3.17,62,41,4,"DATA201, CS101, CS201, EE301",11,"C++, Machine Learning, PyTorch, TensorFlow, Cybersecurity","Problem-solving, Leadership, Time Management, Communication, Teamwork","Computer Vision, Machine Learning","Software Engineer, AI Researcher, Cybersecurity Analyst","Gaming, Reading, Farming, Football",Kinesthetic,Online,Evening,"Machine Learning, None",Software Engineering,Statistics,
22488064,Rachel,Patrick,Ojara,Female,2006-01-27,Uganda,Uganda,+256 7963 670 56,rachelojara884@yahoo.com,957 Plot Lower Kasese,Kasese,Kasese,71704,Nsaka University,3.28,3.98,101,56,5,"CYBER301, BIO202, DS401, DATA201, AI501",9,"PyTorch, R, Docker, SQL, Machine Learning, Python, AWS","Leadership, Time Management, Critical Thinking, Communication, Teamwork, Problem-solving",Data Science,"ML Engineer, AI Researcher","Photography, Farming, Football, Reading, Music, Gaming",Reading/Writing,Online,Afternoon,"Cybersecurity, Computer Vision, Data Science, AI, None","Databases, Algorithms, Programming, Data Structures","Security, Research Methods",
22771790,Nalwadda,Jesca,Ojul,Female,2001-03-01,Uganda,Uganda,+256 7663 729 06,nalwaddaojul885@yahoo.com,332 Avenue  Kampala,Kampala,Wakiso,12339,Busoga University,3.16,None,53,40,6,"BIO202, CS201, ML502, MATH101, ECON101, PSY101",14,"Python, JavaScript, Pandas, R, Machine Learning, Java, Machine Learning, Cybersecurity","Communication, Critical Thinking, Teamwork, Time Management, Leadership, Problem-solving","Artificial Intelligence, Machine Learning","ML Engineer, Cybersecurity Analyst, Data Scientist","Sports, Gaming",Kinesthetic,Small group,Evening,"AI, None, Computer Vision","Software Engineering, Algorithms, Networking","Security, Research Methods, Mobile Development",
22366042,Ruth,Moses,Mugisha,Female,2005-03-08,Uganda,Uganda,+256 7428 008 54,ruthmugisha886@co.ug,747 Road Lower Kisoro,Kisoro,Kisoro,15299,Mountains of the Moon University,2.69,2.69,99,82,5,"CS101, ECON101, DS401, MATH101, ML502",11,"R, C++, AWS","Leadership, Problem-solving, Teamwork, Communication, Critical Thinking, Time Management","Artificial Intelligence, None",ML Engineer,"Sports, Hiking, Music",Visual,Alone,Late night,"AI, Machine Learning, Cybersecurity, None, NLP",Databases,Statistics,
22669189,Ivan,,King,Male,2003-10-18,Uganda,Uganda,+256 7715 921 30,ivan_king887@mail.com,294 Avenue Upper Budaka,Budaka,Budaka,34595,African Rural University,3.55,3.31,77,57,3,"EE301, CYBER301, CS201",16,"Git, Deep Learning","Problem-solving, Teamwork, Communication, Leadership, Critical Thinking, Time Management","Computer Vision, Cybersecurity","Cybersecurity Analyst, Data Scientist, AI Researcher",Cooking,Kinesthetic,Small group,Morning,"Computer Vision, AI, Cybersecurity","Databases, Machine Learning, Software Engineering","Linear Algebra, Mobile Development, Cloud Computing",
22594981,Edward,,Ocen,Male,1998-08-27,Uganda,Uganda,+256 7948 408 99,edwardocen888@outlook.com,141 Road Lower Masaka,Masaka,Masaka,12802,Gulu University,2.98,2.99,90,23,6,"ECON101, PHYS101, CS101, ML502, DS401, BIO202",20,"Pandas, AWS, Python, C++, SQL, PyTorch, R","Problem-solving, Teamwork","Cybersecurity, NLP",ML Engineer,"Hiking, Photography, Sports",Auditory,Alone,Evening,"Data Science, NLP, Cybersecurity",Databases,"Research Methods, Cloud Computing, Statistics",
22275951,Helen,Margaret,Aceng,Female,2006-07-15,Uganda,Uganda,+256 7985 156 39,helenaceng889@mail.com,53 Road  Busitema,Busitema,Busia,91718,International University of East Africa,2.85,2.49,58,27,4,"DATA201, BIO202, EE301, PSY101",10,"Git, C++, PyTorch, Machine Learning, TensorFlow, AWS, Java, Deep Learning","Communication, Time Management, Teamwork, Critical Thinking, Leadership","Artificial Intelligence, Cybersecurity, Data Science",Software Engineer,"Watching films, Music",Kinesthetic,One-on-one,Afternoon,"Cybersecurity, Data Science, Machine Learning","Machine Learning, Programming, Databases, Algorithms","Security, Cloud Computing",
22774892,Jane,Julius,Kayongo,Female,2006-07-25,Uganda,Uganda,+256 7664 608 98,jane.kayongo890@co.ug,85 Road Central Mbale,Mbale,Mbale,53546,Kampala International University,2.98,None,52,30,3,"CS101, DATA201, EE301",12,"PyTorch, Cybersecurity, Machine Learning","Time Management, Communication","NLP, None, Computer Vision","Data Scientist, Cybersecurity Analyst","Sports, Gaming, Watching films, Music, Reading, Cooking",Reading/Writing,Small group,Late night,"Computer Vision, AI, Cybersecurity","Programming, Networking, Web Development","Research Methods, Security",
22161649,Daniel,Samuel,Aceng,Male,2005-07-12,Uganda,Uganda,+256 7534 405 88,daniel_aceng891@mail.com,829 Street  Jinja,Jinja,Jinja,55959,Uganda Christian University,2.81,None,63,95,3,"MATH101, ECON101, DS401",20,"JavaScript, TensorFlow","Problem-solving, Leadership, Communication, Time Management, Teamwork","Data Science, None","AI Researcher, Cybersecurity Analyst, Data Scientist, ML Engineer",Watching films,Auditory,Small group,Evening,"AI, Computer Vision, Machine Learning","Programming, Algorithms, Machine Learning","Cloud Computing, Security",
22858644,Abel,Anna,Owino,Male,2006-04-06,Uganda,Uganda,+256 7806 274 96,abelowino892@co.ug,838 Road Central Iganga,Iganga,Iganga,32669,Mbarara University of Science and Technology,2.71,None,102,101,3,"CYBER301, ECON101, PSY101",17,"TensorFlow, Python, Deep Learning, SQL, JavaScript","Problem-solving, Leadership, Time Management, Teamwork","Cybersecurity, None, NLP, Computer Vision","AI Researcher, ML Engineer, Cybersecurity Analyst",Gaming,Reading/Writing,Online,Evening,AI,"Machine Learning, Web Development",Linear Algebra,
22889803,Prossy,Samuel,Kato,Female,2001-05-21,Uganda,Uganda,+256 7632 332 66,prossy_kato893@yahoo.com,214 Plot  Budaka,Budaka,Budaka,24141,Uganda Management Institute,2.26,2.73,54,44,5,"CYBER301, ML502, PSY101, CS101, DS401",20,"Machine Learning, Java, Cybersecurity, PyTorch, Deep Learning, Docker, Git","Communication, Problem-solving, Teamwork, Time Management, Leadership, Critical Thinking","Machine Learning, Cybersecurity, NLP, Data Science","Data Scientist, Software Engineer, Cybersecurity Analyst","Reading, Hiking, Gaming",Reading/Writing,One-on-one,Morning,"NLP, AI, Data Science","Networking, Machine Learning","Statistics, Mobile Development",
22833640,Pamela,Godfrey,Odongo,Female,1998-06-11,Uganda,Uganda,+256 7161 219 00,pamela.odongo894@yahoo.com,495 Plot Upper Budaka,Budaka,Budaka,62035,African Rural University,2.42,2.82,16,77,5,"PSY101, CYBER301, EE301, AI501, ECON101",12,"Machine Learning, PyTorch, JavaScript, Machine Learning, Deep Learning, R","Time Management, Communication, Critical Thinking, Leadership",Artificial Intelligence,"Cybersecurity Analyst, ML Engineer, Data Scientist","Cooking, Music, Watching films",Reading/Writing,Alone,Afternoon,"NLP, None, Cybersecurity, Computer Vision, AI","Data Structures, Algorithms","Research Methods, DevOps, Statistics",
22777616,Sharon,Martin,Namyalo,Female,2005-11-09,Uganda,Uganda,+256 7741 425 82,sharonnamyalo895@gmail.com,118 Avenue Upper Entebbe,Entebbe,Wakiso,46788,Muni University,3.54,None,121,62,3,"BIO202, DATA201, DS401",22,"Git, Cybersecurity, Docker, TensorFlow, AWS, Pandas","Leadership, Critical Thinking, Teamwork, Communication, Problem-solving",Data Science,"Cybersecurity Analyst, ML Engineer, AI Researcher","Photography, Sports, Hiking",Reading/Writing,One-on-one,Afternoon,AI,Machine Learning,"Cloud Computing, Statistics",
22160962,Tony,,Kayongo,Male,2006-02-07,Uganda,Uganda,+256 7699 695 29,tony.kayongo896@mail.com,83 Street Central Hoima,Hoima,Hoima,93091,Kyambogo University,2.69,3.26,35,47,3,"PSY101, ML502, MATH101",16,"Machine Learning, Pandas, R, PyTorch, AWS, C++, TensorFlow, Python","Leadership, Teamwork, Problem-solving, Time Management, Critical Thinking","Cybersecurity, Machine Learning",ML Engineer,"Reading, Photography, Gaming, Music",Auditory,Online,Afternoon,"Data Science, AI, Machine Learning",Programming,"Security, Mobile Development, Research Methods",
22776437,Richard,,Adong,Male,2001-06-05,Uganda,Uganda,+256 7519 803 66,richard.adong897@gmail.com,510 Avenue Upper Mukono,Mukono,Mukono,51653,Mountains of the Moon University,3.68,3.2,34,27,3,"ML502, BIO202, EE301",22,"Deep Learning, R, PyTorch, Cybersecurity, TensorFlow, Pandas, Machine Learning","Time Management, Critical Thinking, Teamwork, Problem-solving, Leadership","None, Artificial Intelligence","Data Scientist, ML Engineer, AI Researcher, Cybersecurity Analyst","Farming, Sports, Watching films",Visual,Alone,Afternoon,"Data Science, AI, NLP, None","Software Engineering, Programming, Networking","Cloud Computing, Linear Algebra",
