Registration Number,First Name,Middle Name,Last Name,Gender,Date of Birth,Nationality,Country of Residence,Phone Number,Email Address,Home Address,City,State,Zip Code,University,Current GPA / CGPA,Previous GPA (historic tracking),Credits Completed,Credits Remaining,Courses Enrolled Per Semester,Course Codes,Course Units,Technical Skills,Soft Skills,Research Interests,Professional Interests,Hobbies,Preferred Learning Style,Study Partners Preferences,Preferred Study Hours,CS and Data Science Interests,Strong Computing Fields,Weak Computing Fields,Degree Program
J23B39/010,Olivia,,Muwonge,Female,1998-12-01,Ugandan,Uganda,+256 790 950 728,olivia.muwonge@students.ucu.ac.ug,Mbarara District,Mbarara,Central,00000,Uganda Christian University,3.31,3.5; 3.51,64,31,4,BOS0602,16,"JavaScript, Node.js","Adaptability, Communication, Critical Thinking",Web Development,Web Development,"Music, Cooking",Auditory,One-on-one,Late night,Mobile App Development,,,
J23B39/012,Lucy,,Tibyangye,Male,2004-02-12,Ugandan,Uganda,+256 754 535 573,lucy.tibyangye@students.ucu.ac.ug,Wakiso District,Wakiso,Central,00000,Uganda Christian University,3.69,3.44; 3.79,79,38,4,"BOS0601, BOS0605",13,"AWS, Docker","Critical Thinking, Problem-solving, Teamwork",Software Engineering,Cybersecurity,"Gaming, Reading",Reading/Writing,Small group,Evening,Software Engineering,,,
J23B39/014,Deborah,,Galiwango,Male,2005-02-03,Ugandan,Uganda,+256 786 271 103,deborah.galiwango@students.ucu.ac.ug,Arua District,Arua,Central,00000,Uganda Christian University,3.42,3.6; 3.63,49,54,7,"BOS0601, BOS0603",14,"React, Machine Learning","Teamwork, Critical Thinking, Problem-solving",Mobile App Development,Cybersecurity,"Cooking, Photography",Visual,Alone,Morning,Cloud Computing,,,
J24B39/001,Nakanwagi,,Mulyagonja,Female,2004-11-25,Ugandan,Uganda,+256 774 178 253,nakanwagi.mulyagonja@students.ucu.ac.ug,Kasese District,Kasese,Central,00000,Uganda Christian University,3.64,3.61; 3.48,101,52,7,"BOS0402, BOS0404",18,"Git, AWS","Leadership, Teamwork, Time Management",Mobile App Development,Software Engineering,"Music, Gaming",Reading/Writing,Small group,Morning,Data Science,,,
J24B39/003,Achan,,Nakku,Female,2000-04-12,Ugandan,Uganda,+256 737 932 574,achan.nakku@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,3.78,3.94; 3.69,114,36,4,BOS0403,14,"Docker, React","Problem-solving, Adaptability, Communication",Cloud Computing,Artificial Intelligence,"Music, Cooking",Reading/Writing,One-on-one,Late night,Mobile App Development,,,
J24B39/006,Michael,,Adong,Female,2003-06-07,Ugandan,Uganda,+256 771 544 257,michael.adong@students.ucu.ac.ug,Masaka District,Masaka,Central,00000,Uganda Christian University,3.93,3.9; 3.65,59,16,4,"BOS0401, BOS0402, BOS0403",19,"Python, Java","Time Management, Teamwork, Leadership",Data Science,Data Science,"Music, Traveling",Visual,Alone,Morning,Data Science,,,
J24B39/008,Richard,,Sserugo,Male,2005-03-20,Ugandan,Uganda,+256 735 583 842,richard.sserugo@students.ucu.ac.ug,Wakiso District,Wakiso,Central,00000,Uganda Christian University,3.99,4.04; 4.25,47,28,4,nan,20,"MongoDB, Docker","Adaptability, Critical Thinking, Time Management",Cybersecurity,Cloud Computing,"Gaming, Sports",Kinesthetic,Online,Late night,Cybersecurity,,,
J24B39/010,Sheila,,Nsubuga,Female,2005-08-09,Ugandan,Uganda,+256 774 526 153,sheila.nsubuga@students.ucu.ac.ug,Wakiso District,Wakiso,Central,00000,Uganda Christian University,2.55,2.63; 2.48,36,52,4,BOS0401,15,"AWS, Node.js","Critical Thinking, Leadership, Teamwork",Web Development,Software Engineering,"Gaming, Reading",Kinesthetic,Online,Afternoon,Web Development,,,
J24B39/013,Martin,,Kiconco,Male,1998-07-22,Ugandan,Uganda,+256 781 800 836,martin.kiconco@students.ucu.ac.ug,Jinja District,Jinja,Central,00000,Uganda Christian University,2.67,2.69; 2.69,73,44,4,BOS0404,12,"Node.js, JavaScript","Time Management, Problem-solving, Teamwork",Artificial Intelligence,Cloud Computing,"Gaming, Sports",Auditory,Alone,Afternoon,Cybersecurity,,,
J25B39/002,Racheal,,Lumala,Male,2000-08-19,Ugandan,Uganda,+256 742 505 575,racheal.lumala@students.ucu.ac.ug,Iganga District,Iganga,Central,00000,Uganda Christian University,2.77,2.93; 2.66,35,16,6,"BOS0201, BOS0202",17,"Data Analysis, Node.js","Adaptability, Communication, Teamwork",Web Development,Cybersecurity,"Hiking, Gaming",Kinesthetic,One-on-one,Morning,Mobile App Development,,,
J25B39/004,Janet,,Nakafeero,Male,2000-05-22,Ugandan,Uganda,+256 761 740 804,janet.nakafeero@students.ucu.ac.ug,Mbarara District,Mbarara,Central,00000,Uganda Christian University,2.95,2.7; 3.2,44,28,4,BOS0104,12,"Java, Python","Problem-solving, Time Management, Communication",Web Development,Software Engineering,"Cooking, Gaming",Reading/Writing,Online,Late night,Data Science,,,
J25B39/007,Ivan,,Twinamatsiko,Female,2005-01-04,Ugandan,Uganda,+256 773 219 375,ivan.twinamatsiko@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,2.78,2.96; 2.49,66,10,6,BOS0204,21,"Docker, Data Analysis","Time Management, Adaptability, Problem-solving",Data Science,Cloud Computing,"Cooking, Traveling",Reading/Writing,Online,Late night,Web Development,,,
J25B39/009,Abraham,,Atwine,Male,2000-08-08,Ugandan,Uganda,+256 719 585 752,abraham.atwine@students.ucu.ac.ug,Mbarara District,Mbarara,Central,00000,Uganda Christian University,3.46,3.17; 3.66,42,11,7,nan,16,"Git, React","Leadership, Critical Thinking, Communication",Artificial Intelligence,Web Development,"Traveling, Sports",Auditory,One-on-one,Evening,Data Science,,,
KJ23B39/015,Nandutu,,Pereza,Male,1998-05-26,Ugandan,Uganda,+256 795 470 283,nandutu.pereza@students.ucu.ac.ug,Wakiso District,Wakiso,Central,00000,Uganda Christian University,3.25,3.2; 3.36,98,54,4,"BOS0601, BOS0604, BOS0605",15,"MongoDB, JavaScript","Critical Thinking, Leadership, Adaptability",Artificial Intelligence,Cybersecurity,"Reading, Sports",Kinesthetic,Online,Afternoon,Cybersecurity,,,
KJ24B39/011,Saul,,Ssenfuma,Female,2005-11-26,Ugandan,Uganda,+256 757 938 652,saul.ssenfuma@students.ucu.ac.ug,Mubende District,Mubende,Central,00000,Uganda Christian University,3.44,3.37; 3.63,66,37,6,BOS0405,17,"Machine Learning, Data Analysis","Problem-solving, Communication, Leadership",Web Development,Web Development,"Cooking, Traveling",Reading/Writing,One-on-one,Afternoon,Artificial Intelligence,,,
KM23B39/002,Trevor,,Ainomugisha,Male,1999-12-01,Ugandan,Uganda,+256 713 304 589,trevor.ainomugisha@students.ucu.ac.ug,Fort Portal District,Fort Portal,Central,00000,Uganda Christian University,3.91,3.78; 3.7,80,57,4,BOS0504,18,"Data Analysis, Python","Adaptability, Time Management, Leadership",Cybersecurity,Artificial Intelligence,"Photography, Reading",Kinesthetic,Online,Late night,Mobile App Development,,,
KM23B39/004,Fatima,,Martinez,Male,2004-08-02,Kenyan,Uganda,+256 778 403 104,fatima.martinez@students.ucu.ac.ug,Kumi District,Kumi,Central,00000,Uganda Christian University,3.49,3.61; 3.44,100,50,6,"BOS0604, BOS0606",12,"AWS, Data Analysis","Communication, Critical Thinking, Teamwork",Cybersecurity,Mobile App Development,"Sports, Hiking",Reading/Writing,Online,Late night,Cloud Computing,,,
KM23B39/010,Jackline,,Olara,Female,2002-11-11,Ugandan,Uganda,+256 733 762 763,jackline.olara@students.ucu.ac.ug,Mbale District,Mbale,Central,00000,Uganda Christian University,3.56,3.62; 3.47,120,37,6,"BOS0604, BOS0605, BOS0607",13,"Python, SQL","Time Management, Communication, Teamwork",Artificial Intelligence,Web Development,"Music, Cooking",Reading/Writing,Alone,Evening,Data Science,,,
KM24B39/005,Saul,,Kayemba,Male,2003-11-06,Ugandan,Uganda,+256 758 505 158,saul.kayemba@students.ucu.ac.ug,Mbale District,Mbale,Central,00000,Uganda Christian University,3.92,3.69; 3.96,118,45,4,"BOS0401, BOS0407",15,"Docker, C++","Leadership, Problem-solving, Time Management",Cybersecurity,Artificial Intelligence,"Gaming, Sports",Visual,One-on-one,Afternoon,Web Development,,,
KM25B39/006,Daisy,,Tindyebwa,Female,1999-07-04,Ugandan,Uganda,+256 752 988 134,daisy.tindyebwa@students.ucu.ac.ug,Hoima District,Hoima,Central,00000,Uganda Christian University,2.57,2.71; 2.58,45,15,4,BOS0104,20,"AWS, Docker","Time Management, Adaptability, Leadership",Artificial Intelligence,Software Engineering,"Traveling, Hiking",Visual,Small group,Late night,Cybersecurity,,,
KS24B39/006,Charles,,Kayondo,Female,2000-12-23,Ugandan,Uganda,+256 732 592 323,charles.kayondo@students.ucu.ac.ug,Mbale District,Mbale,Central,00000,Uganda Christian University,2.57,2.83; 2.63,77,10,5,"BOS0203, BOS0206",17,"React, Data Analysis","Communication, Critical Thinking, Adaptability",Mobile App Development,Data Science,"Sports, Reading",Reading/Writing,Small group,Late night,Cloud Computing,,,
KS25B39/002,Vincent,,Ntale,Female,1999-12-08,Ugandan,Uganda,+256 738 391 183,vincent.ntale@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,3.65,3.56; 3.92,58,56,6,"BOS0105, BOS0106",18,"Git, Node.js","Adaptability, Teamwork, Time Management",Web Development,Web Development,"Sports, Cooking",Visual,One-on-one,Late night,Artificial Intelligence,,,
KS25B39/006,Diana,,Tumuhimbise,Female,2002-12-16,Ugandan,Uganda,+256 755 463 490,diana.tumuhimbise@students.ucu.ac.ug,Kalangala District,Kalangala,Central,00000,Uganda Christian University,3.42,3.22; 3.68,107,58,5,"BOS0101, BOS0104",19,"SQL, Flutter","Critical Thinking, Problem-solving, Adaptability",Software Engineering,Software Engineering,"Gaming, Music",Visual,Small group,Afternoon,Mobile App Development,,,
M23B39/005,Zaituni,,Walakira,Male,2000-05-22,Ugandan,Uganda,+256 786 440 267,zaituni.walakira@students.ucu.ac.ug,Jinja District,Jinja,Central,00000,Uganda Christian University,3.7,3.45; 3.65,62,32,4,BOS0503,16,"AWS, Flutter","Communication, Leadership, Time Management",Artificial Intelligence,Cybersecurity,"Reading, Hiking",Auditory,Small group,Afternoon,Mobile App Development,,,
M23B39/008,Harriet,,Kayondo,Female,1998-10-14,Ugandan,Uganda,+256 799 634 800,harriet.kayondo@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,3.25,3.05; 3.03,82,42,7,BOS0604,13,"MongoDB, Python","Problem-solving, Teamwork, Communication",Cybersecurity,Artificial Intelligence,"Hiking, Music",Visual,Online,Evening,Data Science,,,
M23B39/012,Aisha,,Wasswa,Female,2002-01-08,Ugandan,Uganda,+256 777 535 432,aisha.wasswa@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,3.48,3.63; 3.5,44,60,4,"BOS0602, BOS0603, BOS0604",15,"SQL, MongoDB","Adaptability, Teamwork, Communication",Data Science,Mobile App Development,"Gaming, Music",Auditory,Online,Afternoon,Cloud Computing,,,
M23B39/014,Nabulime,,Ninsiima,Male,2000-01-01,Ugandan,Uganda,+256 753 811 673,nabulime.ninsiima@students.ucu.ac.ug,Tororo District,Tororo,Central,00000,Uganda Christian University,2.89,3.15; 3.16,116,26,7,"BOS0605, BOS0606, BOS0607",14,"Git, Python","Teamwork, Communication, Problem-solving",Mobile App Development,Mobile App Development,"Gaming, Volunteering",Visual,One-on-one,Late night,Web Development,,,
M24B39/002,Warren,,Ainomugisha,Male,1998-02-13,Ugandan,Uganda,+256 790 922 898,warren.ainomugisha@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,3.01,2.92; 3.03,69,49,4,BOS0404,21,"Java, Python","Communication, Teamwork, Critical Thinking",Web Development,Data Science,"Music, Cooking",Reading/Writing,One-on-one,Morning,Data Science,,,
M24B39/004,Kevin,,Barasa,Male,2003-07-12,Ugandan,Uganda,+256 764 542 473,kevin.barasa@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,3.9,4.11; 4.07,44,17,6,BOS0404,12,"SQL, C++","Communication, Teamwork, Critical Thinking",Web Development,Software Engineering,"Music, Hiking",Reading/Writing,Alone,Morning,Data Science,,,
M24B39/007,Prisca,,Mayanja,Female,2005-06-26,Ugandan,Uganda,+256 799 340 838,prisca.mayanja@students.ucu.ac.ug,Lyantonde District,Lyantonde,Central,00000,Uganda Christian University,2.7,2.42; 2.54,102,38,5,"BOS0402, BOS0407",13,"Data Analysis, React","Time Management, Critical Thinking, Problem-solving",Mobile App Development,Mobile App Development,"Cooking, Traveling",Kinesthetic,One-on-one,Afternoon,Artificial Intelligence,,,
M25B39/001,Olivia,,Ssekiziyivu,Female,2005-10-28,Ugandan,Uganda,+256 720 486 238,olivia.ssekiziyivu@students.ucu.ac.ug,Kasese District,Kasese,Central,00000,Uganda Christian University,3.3,3.6; 3.03,60,26,6,"BOS0203, BOS0207",21,"C++, MongoDB","Teamwork, Critical Thinking, Time Management",Cloud Computing,Artificial Intelligence,"Sports, Traveling",Auditory,One-on-one,Evening,Cloud Computing,,,
M25B39/004,Ivan,,Pereza,Female,1999-02-08,Ugandan,Uganda,+256 767 889 743,ivan.pereza@students.ucu.ac.ug,Mbarara District,Mbarara,Central,00000,Uganda Christian University,3.37,3.37; 3.59,71,44,5,"BOS0202, BOS0206, BOS0207",19,"Machine Learning, C++","Time Management, Adaptability, Communication",Software Engineering,Web Development,"Photography, Volunteering",Kinesthetic,Small group,Late night,Mobile App Development,,,
M25B39/007,Emmanuel,,Bbaale,Male,1998-12-01,Ugandan,Uganda,+256 713 159 632,emmanuel.bbaale@students.ucu.ac.ug,Mubende District,Mubende,Central,00000,Uganda Christian University,3.18,2.98; 3.15,94,11,6,"BOS0201, BOS0203, BOS0205",19,"Node.js, AWS","Communication, Critical Thinking, Teamwork",Data Science,Web Development,"Reading, Music",Kinesthetic,One-on-one,Afternoon,Cloud Computing,,,
M25B39/009,Harper,,Young,Female,2001-12-28,Kenyan,Uganda,+256 753 826 288,harper.young@students.ucu.ac.ug,Kamuli District,Kamuli,Central,00000,Uganda Christian University,3.38,3.49; 3.59,36,13,6,BOS0206,19,"Git, Machine Learning","Leadership, Time Management, Teamwork",Cybersecurity,Cloud Computing,"Volunteering, Photography",Visual,One-on-one,Late night,Artificial Intelligence,,,
M25B39/011,David,,Tumusiime,Male,2004-10-02,Ugandan,Uganda,+256 756 675 821,david.tumusiime@students.ucu.ac.ug,Sembabule District,Sembabule,Central,00000,Uganda Christian University,3.26,3.48; 3.53,91,58,5,BOS0101,20,"Java, Python","Time Management, Teamwork, Problem-solving",Cybersecurity,Mobile App Development,"Music, Photography",Reading/Writing,Alone,Evening,Artificial Intelligence,,,
S23B39/001,Diana,,Ssenfuma,Female,2005-02-08,Ugandan,Uganda,+256 797 595 509,diana.ssenfuma@students.ucu.ac.ug,Soroti District,Soroti,Central,00000,Uganda Christian University,3.17,3.11; 2.89,65,44,6,BOS0506,15,"Docker, SQL","Time Management, Teamwork, Communication",Software Engineering,Web Development,"Music, Reading",Auditory,Alone,Late night,Web Development,,,
S23B39/003,Akiiki,,Namirembe,Female,2005-02-14,Ugandan,Uganda,+256 764 794 846,akiiki.namirembe@students.ucu.ac.ug,Mukono District,Mukono,Central,00000,Uganda Christian University,3.48,3.38; 3.64,39,31,7,"BOS0501, BOS0504, BOS0505",16,"Machine Learning, JavaScript","Problem-solving, Teamwork, Adaptability",Web Development,Data Science,"Cooking, Photography",Kinesthetic,Alone,Morning,Data Science,,,
S23B39/005,Benjamin,,Baker,Male,2002-11-14,Tanzanian,Uganda,+256 793 184 741,benjamin.baker@students.ucu.ac.ug,Wakiso District,Wakiso,Central,00000,Uganda Christian University,3.09,2.79; 3.03,101,57,7,BOS0504,19,"Data Analysis, Python","Leadership, Problem-solving, Time Management",Software Engineering,Mobile App Development,"Reading, Traveling",Reading/Writing,Online,Late night,Software Engineering,,,
S23B39/007,Irene,,Bamwine,Female,2002-05-09,Ugandan,Uganda,+256 771 257 116,irene.bamwine@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,3.08,3.14; 3.31,109,29,5,"BOS0502, BOS0504",12,"C++, MongoDB","Adaptability, Leadership, Problem-solving",Artificial Intelligence,Cybersecurity,"Sports, Hiking",Kinesthetic,Alone,Late night,Cybersecurity,,,
S23B39/009,Fred,,Abigaba,Female,2005-12-16,Ugandan,Uganda,+256 716 384 388,fred.abigaba@students.ucu.ac.ug,Kamuli District,Kamuli,Central,00000,Uganda Christian University,3.55,3.48; 3.38,32,21,5,"BOS0304, BOS0306",15,"Java, Flutter","Adaptability, Teamwork, Problem-solving",Cybersecurity,Mobile App Development,"Cooking, Volunteering",Visual,Small group,Morning,Cloud Computing,,,
S23B39/012,Nakimera,,Nakiganda,Male,2000-01-11,Ugandan,Uganda,+256 785 509 645,nakimera.nakiganda@students.ucu.ac.ug,Mukono District,Mukono,Central,00000,Uganda Christian University,3.75,4.02; 3.84,55,24,6,BOS0502,16,"Flutter, Data Analysis","Communication, Leadership, Problem-solving",Cybersecurity,Software Engineering,"Volunteering, Music",Auditory,Small group,Late night,Web Development,,,
S24B39/001,Annet,,Lumala,Male,2004-08-14,Ugandan,Uganda,+256 767 367 675,annet.lumala@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,3.07,2.79; 2.95,67,15,4,"BOS0301, BOS0302, BOS0304",13,"Data Analysis, Docker","Communication, Critical Thinking, Leadership",Web Development,Artificial Intelligence,"Volunteering, Hiking",Visual,One-on-one,Morning,Cloud Computing,,,
S24B39/003,Janet,,Wanyama,Male,1999-01-12,Ugandan,Uganda,+256 721 911 441,janet.wanyama@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,3.51,3.52; 3.69,48,30,5,BOS0302,20,"Python, JavaScript","Teamwork, Problem-solving, Time Management",Data Science,Software Engineering,"Sports, Traveling",Visual,Small group,Late night,Cybersecurity,,,
S24B39/005,Joshua,,Kafuko,Female,2002-09-27,Ugandan,Uganda,+256 790 413 843,joshua.kafuko@students.ucu.ac.ug,Wakiso District,Wakiso,Central,00000,Uganda Christian University,3.13,2.93; 3.02,112,11,7,"BOS0301, BOS0302, BOS0304",15,"Git, JavaScript","Problem-solving, Adaptability, Critical Thinking",Cybersecurity,Data Science,"Cooking, Gaming",Reading/Writing,Alone,Afternoon,Software Engineering,,,
S24B39/008,Namyalo,,Ssentongo,Male,1998-11-17,Ugandan,Uganda,+256 791 275 926,namyalo.ssentongo@students.ucu.ac.ug,Wakiso District,Wakiso,Central,00000,Uganda Christian University,3.38,3.54; 3.59,64,39,7,"BOS0303, BOS0304",17,"Docker, Git","Communication, Problem-solving, Leadership",Artificial Intelligence,Cybersecurity,"Sports, Music",Visual,Small group,Afternoon,Web Development,,,
S24B39/011,Isaac,,Naggenda,Female,1999-12-21,Ugandan,Uganda,+256 757 820 150,isaac.naggenda@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,3.3,3.56; 3.21,75,19,7,"BOS0303, BOS0305, BOS0306",16,"SQL, MongoDB","Critical Thinking, Adaptability, Leadership",Mobile App Development,Software Engineering,"Hiking, Volunteering",Visual,Online,Afternoon,Cybersecurity,,,
S25B39/004,Nambooze,,Sserugo,Female,2001-05-10,Ugandan,Uganda,+256 748 213 337,nambooze.sserugo@students.ucu.ac.ug,Wakiso District,Wakiso,Central,00000,Uganda Christian University,3.45,3.52; 3.67,52,19,7,nan,13,"AWS, Python","Communication, Adaptability, Time Management",Data Science,Cybersecurity,"Photography, Cooking",Visual,Small group,Evening,Cloud Computing,,,
S25B39/007,Sheila,,Abigaba,Male,2000-03-25,Ugandan,Uganda,+256 711 287 413,sheila.abigaba@students.ucu.ac.ug,Masaka District,Masaka,Central,00000,Uganda Christian University,2.61,2.78; 2.45,98,22,6,"BOS0102, BOS0103, BOS0105",14,"Python, Docker","Critical Thinking, Time Management, Problem-solving",Cybersecurity,Cybersecurity,"Sports, Volunteering",Visual,One-on-one,Afternoon,Artificial Intelligence,,,
S25B39/009,Elizabeth,,Nakyanzi,Female,2003-03-05,Ugandan,Uganda,+256 796 135 331,elizabeth.nakyanzi@students.ucu.ac.ug,Mukono District,Mukono,Central,00000,Uganda Christian University,2.95,2.84; 2.73,100,48,4,BOS0103,14,"Git, AWS","Problem-solving, Leadership, Adaptability",Artificial Intelligence,Artificial Intelligence,"Photography, Reading",Kinesthetic,Online,Evening,Data Science,,,
J23B41/002,Elijah,,Jones,Female,2003-06-28,Tanzanian,Uganda,+256 733 591 635,elijah.jones@students.ucu.ac.ug,Kampala District,Kampala,Central,00000,Uganda Christian University,3.11,3.17; 3.4,48,25,5,BOS0603,12,"React, Flutter","Communication, Time Management, Critical Thinking",Software Engineering,Web Development,"Cooking, Volunteering",Visual,Online,Evening,Web Development,,,
